timestamp,open,high,low,close,volume
2018-11-16,1073.1300,1078.8700,1040.3500,1068.2700,8562713
2018-11-09,1072.5300,1109.9300,1034.0000,1077.0200,9298766
2018-11-02,1096.5400,1108.8300,1007.2000,1071.4900,14777481
2018-10-26,1112.5100,1121.6900,1042.2300,1083.7500,14674089
2018-10-19,1118.0000,1147.0000,1086.3400,1105.1800,9577334
2018-10-12,1160.0000,1175.8600,1075.8900,1120.5400,12796968
2018-10-05,1213.0000,1224.5200,1154.3200,1167.8300,8902796
2018-09-28,1159.4100,1216.8600,1151.5000,1207.0800,8692223
2018-09-21,1177.7700,1196.5800,1158.4500,1172.1200,10642149
2018-09-14,1184.2000,1190.9400,1165.9500,1177.9800,7844644
2018-09-07,1222.5200,1227.8700,1163.6100,1177.5900,8748175
2018-08-31,1244.1400,1269.4900,1225.7500,1231.8000,8262766
2018-08-24,1220.6600,1237.4000,1208.7000,1236.7500,5836098
2018-08-17,1251.2000,1265.9700,1204.0000,1215.8500,7900859
2018-08-10,1241.6100,1271.9600,1230.5300,1252.5100,7650541
2018-08-03,1245.0500,1252.8900,1216.1900,1238.1600,8812112
2018-07-27,1195.6600,1291.4400,1192.0100,1252.8900,16380165
2018-07-20,1203.8100,1221.5900,1182.0000,1197.8800,9110035
2018-07-13,1160.0000,1210.4400,1155.3700,1204.4200,7647826
2018-07-06,1115.3500,1156.2000,1106.6000,1155.0800,4504111
2018-06-29,1155.0000,1155.9900,1106.0700,1129.1900,9410202
2018-06-22,1152.6900,1201.4900,1151.0000,1169.2900,10559580
2018-06-15,1132.9400,1165.9900,1131.4000,1159.2700,8252467
2018-06-08,1138.5000,1161.1000,1123.2300,1132.7100,8802256
2018-06-01,1076.0000,1138.1600,1063.0800,1135.0000,10366549
2018-05-25,1079.0000,1093.3000,1066.9600,1084.0800,5698651
2018-05-18,1105.5700,1118.1500,1064.6800,1069.6400,8096281
2018-05-11,1053.8900,1109.4100,1050.2700,1103.3800,8725368
2018-05-04,1034.4200,1051.8800,1007.8900,1051.0000,9034426
2018-04-27,1082.9800,1088.0000,1012.8600,1031.4500,17367176
2018-04-20,1045.5500,1097.5100,1033.9200,1077.3200,9890256
2018-04-13,1020.0400,1052.9800,1015.4100,1036.0400,8115960
2018-04-06,1027.6200,1046.7100,994.2500,1009.9500,12154175
2018-03-29,1050.6000,1064.5400,984.0000,1037.1400,13565185
2018-03-23,1117.7600,1119.3700,1024.8700,1026.5500,13607845
2018-03-16,1165.0500,1178.1600,1131.3600,1134.4200,10570899
2018-03-09,1078.1300,1161.0000,1072.2700,1160.8400,7719518
2018-03-02,1131.8600,1144.2500,1050.1100,1084.1400,11290005
2018-02-23,1092.7600,1136.2000,1090.0000,1128.0900,6291593
2018-02-16,1056.6700,1108.3100,1045.4900,1095.5000,10178492
2018-02-09,1100.6100,1114.9900,997.0000,1046.2700,17522884
2018-02-02,1188.0000,1198.0000,1111.1700,1119.2000,13544257
2018-01-26,1143.8200,1187.5600,1141.8200,1187.5600,8468699
2018-01-19,1140.3100,1148.8800,1123.4900,1143.5000,5888987
2018-01-12,1111.0000,1131.3000,1103.9800,1130.6500,6529655
2018-01-05,1053.0200,1113.5800,1053.0200,1110.2900,5889084
2017-12-29,1068.6400,1068.8600,1052.7000,1053.4000,4080850
2017-12-22,1076.4500,1086.4900,1067.6400,1068.8600,6271545
2017-12-15,1051.1100,1075.2500,1044.1200,1072.0000,8763796
2017-12-08,1027.8000,1056.4200,1002.3200,1049.3800,8110516
2017-12-01,1058.5700,1080.0000,1016.9000,1025.0700,10288880
2017-11-24,1036.0000,1060.0700,1032.6800,1056.5200,3472831
2017-11-17,1040.8000,1051.7600,1029.3300,1035.8900,5210368
2017-11-10,1049.1000,1062.6900,1035.8500,1044.1500,6099684
2017-11-03,1029.1600,1050.6600,1022.3300,1049.9900,8445948
2017-10-27,1005.1800,1063.6200,977.0800,1033.6700,11375532
2017-10-20,1009.6300,1016.3100,997.3000,1005.0700,6573849
2017-10-13,995.0000,1014.7600,981.1100,1007.8700,6888360
2017-10-06,975.6500,994.2600,961.9500,993.6400,6561286
2017-09-29,939.4500,975.8100,924.5100,973.7200,9033311
2017-09-22,935.0100,952.8000,925.4000,943.2600,6930224
2017-09-15,947.2000,952.8500,931.2500,935.2900,7011627
2017-09-08,946.8600,951.3900,932.6800,941.4100,4930745
2017-09-01,931.8800,958.3300,919.3100,951.9900,5990003
2017-08-25,925.7700,946.3100,918.6000,930.5000,6548687
2017-08-18,939.0700,949.9000,923.4500,926.1800,6456644
2017-08-11,947.5200,952.4900,921.2200,930.0900,8451241
2017-08-04,960.0000,961.1900,932.5200,945.7900,7715400
2017-07-28,994.1000,1006.1900,937.0600,958.3300,16494197
2017-07-21,976.3200,998.6800,970.8000,993.8400,7258645
2017-07-14,941.9500,978.7000,941.9500,976.9100,7012165
2017-07-07,933.2200,944.6600,915.3100,940.8100,7305416
2017-06-30,990.0000,993.9900,929.6000,929.6800,12014844
