timestamp,open,close,high,low,volume
2015-11-16,93.01,107.3,108.55,93.01,710667190
2015-11-09,94.5,93.4,94.86,92.02,386321860
2015-11-02,90.25,94.09,96.6,89.66,481806820
2015-10-26,90.89,90.53,92.7,87.33,620865250
2015-10-19,88.5,90.45,90.45,85.92,554592940
2015-10-12,85.8,88.52,90.07,83.86,642671730
2015-10-05,74.55,85.77,86.2,74.29,823666820
2015-09-28,74.99,73.8,76.76,72.95,447155620
2015-09-21,75.6,74.97,76.98,72.67,462123440
2015-09-14,73.89,75.5,77.98,73.87,461944160
2015-09-07,73.67,74.1,75.75,73.36,384880113
2015-08-31,74.31,73.96,74.92,72.22,612719090
2015-08-24,68.02,74.82,75.06,66.75,835951080
2015-08-17,74.0,69.86,74.19,69.86,514124570
2015-08-10,74.2,74.43,75.67,72.52,447452570
2015-08-03,71.5,74.2,74.4,70.43,537653540
2015-07-27,70.4,72.3,72.79,67.35,775653500
2015-07-20,75.4,70.45,75.97,70.25,523276146
2015-07-13,70.75,75.52,75.73,70.75,567088890
2015-07-06,69.93,71.06,71.2,66.5,580989390
2015-06-29,69.18,70.67,72.97,69.03,420708552
2015-06-22,72.05,70.6,72.5,70.4,327526000
2015-06-15,72.03,71.56,74.41,70.6,480789080
2015-06-08,70.8,72.55,72.55,68.41,416939950
2015-06-01,73.7,70.61,74.49,70.2,483060340
2015-05-25,74.4,73.5,76.13,72.41,471941790
2015-05-18,75.49,74.35,76.05,71.15,526354310
2015-05-11,75.5,75.05,76.7,73.6,364333490
2015-05-04,77.2,75.5,80.98,75.07,468284660
2015-04-27,76.12,76.9,76.96,73.9,417720970
2015-04-20,72.5,75.75,77.7,71.22,807459300
2015-04-13,71.89,72.5,77.51,71.43,788538080
2015-04-06,65.65,71.5,72.45,65.57,818109810
2015-03-30,60.81,65.5,66.4,60.67,620491230
2015-03-23,67.6,61.0,67.6,60.57,657172230
2015-03-16,67.5,67.0,67.8,63.86,720183800
2015-03-09,72.5,67.87,72.71,67.81,533904030
2015-03-02,76.38,73.25,77.45,71.86,639107710
2015-02-23,72.0,75.91,76.75,71.76,513926693
2015-02-16,70.77,74.75,76.84,69.67,1029036080
2015-02-09,64.31,70.6,70.75,63.85,1266876440
2015-02-02,62.0,64.31,64.88,59.9,773959990
2015-01-26,63.79,61.5,63.88,57.2,827431120
2015-01-19,61.59,64.45,66.72,60.27,688617536
2015-01-12,62.2,61.99,63.84,59.25,747281441
2015-01-05,54.02,63.1,67.77,53.58,428659520
2014-12-29,57.01,54.9,58.29,51.6,234106352
2014-12-22,63.27,57.13,64.2,51.51,877229952
2014-12-15,64.0,61.44,65.8,47.21,1630275040
2014-12-08,69.17,64.2,69.67,62.61,884532496
2014-12-01,71.9,68.6,74.47,68.4,710828248
2014-11-24,74.88,72.25,75.4,71.42,452936996
2014-11-17,73.61,74.39,75.54,72.93,498655408
2014-11-10,76.36,74.15,78.7,73.1,622678544
2014-11-03,76.07,75.69,77.65,74.41,455785456
2014-10-27,73.2,76.23,76.84,72.25,656881280
2014-10-20,73.4,72.49,73.93,70.85,545946824
2014-10-13,72.8,73.15,75.36,70.95,674751936
2014-10-06,74.36,73.5,76.6,72.06,640897304
2014-09-29,77.98,73.77,78.38,72.57,632334696
2014-09-22,77.2,77.6,80.15,75.89,538428984
2014-09-15,76.3,77.4,79.3,75.45,644431496
2014-09-08,80.25,76.65,80.39,75.13,599259280
2014-09-01,73.51,80.25,81.3,72.52,864102464
2014-08-25,78.51,73.21,79.69,72.56,704583032
2014-08-18,75.21,78.39,78.89,74.77,561435432
2014-08-11,72.01,75.05,76.0,72.01,747976008
2014-08-04,72.8,70.7,73.59,66.1,879354408
2014-07-28,74.51,72.37,75.83,71.52,798808552
2014-07-21,80.31,75.16,80.4,75.0,642211352
2014-07-14,84.65,80.27,85.19,79.59,529865024
2014-07-07,84.08,84.55,86.69,83.37,444042504
2014-06-30,84.5,84.0,86.5,83.03,401481064
2014-06-23,84.23,84.33,86.6,83.41,521145840
2014-06-16,84.5,84.16,85.72,83.12,528314488
2014-06-09,89.3,89.0,89.6,87.87,238675456
2014-06-02,84.76,89.0,89.18,84.66,638862568
2014-05-26,86.0,84.5,87.62,83.73,622784480
2014-05-19,79.3,85.83,85.98,79.17,790678000
2014-05-12,78.79,79.2,82.3,77.73,807048368
2014-05-05,71.35,78.8,80.37,71.01,716635528
2014-04-28,69.0,72.22,74.66,67.9,740209232
2014-04-21,78.8,69.91,78.8,69.56,900555264
2014-04-14,79.11,78.82,79.4,73.62,969322968
2014-04-07,81.88,79.75,81.88,77.65,894328000
2014-03-31,81.39,82.98,84.68,80.85,751345760
2014-03-24,78.47,81.36,84.34,77.34,990669648
2014-03-17,72.5,78.47,82.6,71.87,1300974240
2014-03-10,79.05,71.2,79.75,65.33,981085584
2014-03-03,85.5,79.99,86.84,74.96,1447441456
2014-02-24,95.0,91.1,95.48,88.87,455652472
2014-02-17,97.1,94.93,98.08,93.61,315340200
2014-02-10,96.94,96.7,97.14,95.3,319612396
2014-02-03,94.95,96.6,97.36,93.25,419853464
2014-01-27,98.62,94.8,99.11,94.4,538603208
2014-01-20,100.99,99.63,102.92,99.63,366432360
2014-01-13,99.3,101.08,101.64,98.51,350270224
2014-01-06,100.2,99.41,100.31,97.52,171953388
2013-12-30,100.51,101.05,101.39,100.45,34310640
2013-12-23,102.45,100.65,102.83,100.65,188881814
2013-12-16,98.4,102.2,102.3,98.12,400683304
2013-12-09,100.32,98.8,101.39,98.44,455785520
2013-12-02,103.16,99.81,103.66,97.88,483754816
2013-11-25,105.51,103.27,106.2,101.84,390969848
2013-11-18,103.99,105.1,106.8,103.6,420431912
2013-11-11,102.51,103.66,104.98,101.11,492041256
2013-11-04,104.06,101.89,104.43,101.57,292743016
2013-10-28,103.6,103.65,104.18,101.7,369884496
2013-10-21,105.56,102.97,105.95,102.02,360780636
2013-10-14,102.4,105.35,105.64,101.71,452518976
2013-10-07,99.7,102.8,104.36,99.12,501239792
2013-09-30,97.74,100.25,100.4,97.1,384562552
2013-09-23,102.12,98.7,102.69,98.58,402101528
2013-09-16,96.76,102.55,103.63,96.71,531990640
2013-09-09,93.01,95.79,96.92,93.01,453220192
2013-09-02,92.73,92.51,95.0,91.77,167514288
2013-08-26,92.4,88.23,92.85,87.75,332467672
2013-08-19,94.0,91.91,94.41,89.8,399792584
2013-08-12,95.75,93.8,98.25,93.57,315183724
2013-08-05,96.9,95.7,97.47,93.32,246316200
2013-07-29,94.78,96.99,97.89,93.66,288065148
2013-07-22,100.0,94.81,100.43,94.75,412506768
2013-07-15,98.8,99.99,101.5,97.66,448892584
2013-07-08,92.8,98.57,98.75,90.75,386583416
2013-07-01,93.83,93.2,95.77,92.32,305377464
2013-06-24,90.43,93.68,94.65,88.54,433099280
2013-06-17,94.05,91.5,96.9,90.1,389475372
2013-06-10,99.8,93.7,100.63,90.37,373154880
2013-06-03,97.79,99.2,101.5,96.3,408255016
2013-05-27,103.47,99.05,104.87,97.75,364289544
2013-05-20,105.6,103.08,111.44,102.38,462844824
2013-05-13,103.52,105.19,105.33,101.8,274619464
2013-05-06,103.35,103.57,105.9,101.62,248959602
2013-04-29,95.6,103.0,103.01,94.6,233138568
2013-04-22,97.06,95.8,99.4,94.0,378522372
2013-04-15,95.6,96.4,97.6,93.92,140609640
2013-04-08,99.26,98.36,103.37,98.36,3281980
2013-04-01,98.08,99.26,99.93,98.08,2499120
2013-03-25,100.48,98.86,101.18,96.87,84425348
2013-03-18,102.5,99.37,103.52,98.86,559224688
2013-03-11,106.11,104.42,107.48,103.75,346766364
2013-03-04,102.8,105.31,105.96,102.15,247095780
2013-02-25,106.3,103.09,107.0,102.6,327426492
2013-02-18,105.12,106.12,109.0,104.38,283908457
2013-02-11,107.01,105.08,111.5,105.05,477358472
2013-02-04,108.79,107.08,110.08,105.01,398220336
2013-01-28,103.96,108.36,110.47,103.93,714042480
2013-01-21,103.5,103.67,103.95,101.92,424123440
2013-01-14,99.72,103.48,103.55,99.19,425820136
2013-01-07,96.5,99.56,99.76,96.12,273914336
2012-12-24,93.21,92.94,93.51,91.6,16627065
2012-12-17,93.53,93.5,96.03,93.01,87753010
2012-12-10,93.4,93.42,94.19,92.68,73390102
2012-12-03,91.41,93.2,94.11,90.84,41688034
2012-11-26,89.44,91.41,91.6,87.3,129493556
2012-11-19,86.61,89.31,89.41,86.1,31668943
2012-11-12,86.02,85.98,86.95,83.75,302579618
2012-11-05,91.82,85.8,91.92,84.82,163938886
2012-10-29,91.65,91.95,92.64,90.2,77199129
2012-10-22,92.7,91.95,94.38,91.36,99426771
2012-10-15,91.5,93.19,94.07,90.95,147877171
2012-10-08,92.7,91.5,93.08,91.25,34269612
2012-10-01,90.61,93.02,93.52,90.61,297160126
2012-09-24,93.8,90.99,94.46,89.45,445280755
2012-09-17,96.32,94.16,96.67,92.62,474331639
2012-09-10,93.6,96.23,98.09,92.4,213061509
2012-09-03,93.2,94.84,95.76,92.22,123018545
2012-08-27,93.47,93.2,95.48,92.48,358680140
2012-08-20,92.24,92.73,95.05,91.12,138583949
2012-08-13,93.13,92.82,94.44,91.72,112229847
2012-08-06,91.91,92.87,95.35,91.4,328239387
2012-07-30,90.5,91.55,91.87,87.4,428968324
2012-07-23,89.25,89.31,90.44,83.01,212832924
2012-07-16,91.0,90.68,92.9,90.11,135729834
2012-07-09,88.88,90.22,91.75,88.37,142381780
2012-07-02,86.17,89.16,92.43,85.76,311446316
2012-06-25,83.76,86.4,86.46,81.92,363916526
2012-06-18,85.3,83.9,87.26,83.38,358727503
2012-06-11,82.08,84.4,84.77,81.5,249175803
2012-06-04,77.49,81.14,83.75,76.25,368782252
2012-05-28,80.89,78.8,84.17,77.95,750887748
2012-05-21,78.95,79.9,83.36,77.8,610584570
2012-05-14,90.39,78.4,90.55,75.3,649433332
2012-05-07,89.0,91.03,91.84,86.0,235190901
2012-04-30,94.47,90.9,95.69,90.32,271768044
2012-04-23,94.55,93.78,94.71,91.44,448874564
2012-04-16,93.52,94.97,95.29,91.14,614875785
2012-04-09,95.31,94.38,97.16,93.51,667092588
2012-04-02,95.4,96.73,98.23,94.46,602043761
2012-03-26,98.6,95.14,100.94,93.4,411442786
2012-03-19,100.93,97.6,101.63,95.72,1213606608
2012-03-12,99.14,100.18,103.85,98.38,1498619520
2012-03-05,101.8,97.68,103.3,96.68,881240960
2012-02-27,98.6,101.6,101.75,98.32,1379801328
2012-02-20,97.6,99.02,99.22,95.24,1073008352
2012-02-13,94.63,96.71,97.77,94.63,1511420768
2012-02-06,94.81,94.0,96.37,92.85,1089080596
2012-01-30,90.15,94.7,94.79,88.86,1168834978
2012-01-23,84.95,90.7,91.28,83.82,1707802720
2012-01-16,83.0,85.25,86.28,82.55,1721963136
2012-01-09,85.61,83.6,86.81,83.54,1167767488
2011-12-26,81.0,79.4,82.94,77.2,1350210288
2011-12-19,80.1,80.0,84.0,77.42,1397987068
2011-12-12,83.51,80.63,84.8,78.03,1557906960
2011-12-05,89.56,82.4,90.52,81.65,1476596208
2011-11-28,80.0,89.5,91.28,79.52,1823407264
2011-11-21,79.0,78.27,79.37,73.75,1398299520
