timestamp,open,high,low,close,volume
2020-04-10,62.5000,67.4000,61.6400,66.3500,117545830
2020-04-03,55.7700,65.4000,54.4700,61.5900,126688438
2020-03-27,55.5500,63.9200,54.0100,56.9000,168285690
2020-03-20,58.7293,65.5000,51.0100,57.3000,179019384
2020-03-13,63.6900,73.9800,62.3700,62.7900,172659090
2020-03-06,73.3500,73.5700,67.4400,70.7500,123869650
2020-02-28,81.5000,86.0300,67.5600,71.3900,159002420
2020-02-21,81.8700,83.7500,80.3700,83.2000,59872000
2020-02-14,84.5900,84.7400,79.8700,82.1700,91583800
2020-02-07,80.0000,85.3600,79.6600,84.5300,101324060
2020-01-31,89.5500,89.8500,80.0500,80.2000,116802180
2020-01-24,91.4000,92.6400,89.6300,90.4900,86820460
2020-01-17,89.6400,92.5200,88.3800,91.8500,91393231
2020-01-10,84.7800,89.3800,84.3200,89.3000,43858020
2020-01-03,84.6200,85.7400,84.2400,85.3300,9547470
2019-12-30,84.3000,85.4400,84.1000,84.3200,5518720
2019-12-27,85.1900,85.9800,82.8300,84.4900,34242900
2019-12-20,80.5000,85.3500,80.0400,85.3100,87075620
2019-12-13,79.8499,82.1700,79.3700,80.8000,82866257
2019-12-06,77.9300,78.1700,74.9500,77.0400,45597036
2019-11-29,77.5800,78.6800,76.6600,77.9000,54337470
2019-11-22,77.7000,77.9900,74.9000,77.5800,62395850
2019-11-15,76.1500,77.7500,74.5500,77.6300,43405755
2019-11-08,75.7000,76.9700,73.7400,76.1600,64152910
2019-11-01,70.2000,75.4700,69.7100,75.4700,86581720
2019-10-25,73.3500,73.8400,69.8800,70.0500,70457990
2019-10-18,70.8400,74.7300,67.3600,73.6000,99398110
2019-10-11,74.0600,74.3100,69.8900,70.6000,91471890
2019-10-04,72.9200,76.3800,72.8100,74.1000,68053871
2019-09-27,74.5100,74.5200,71.7200,72.8900,52622530
2019-09-20,75.7500,77.9800,74.2800,74.2800,73997630
2019-09-13,75.6000,76.5000,74.5600,76.2000,60123720
2019-09-06,74.2800,76.2800,74.0600,75.4000,62178190
2019-08-30,71.1500,74.2600,70.9000,74.2600,67549240
2019-08-23,71.7500,73.7500,70.1600,71.4000,87007058
2019-08-16,75.0000,75.8000,69.1800,71.6500,116511480
2019-08-09,78.9800,79.3400,74.2600,75.0000,74093470
2019-08-02,81.9400,82.2800,78.9200,79.0000,66739062
2019-07-26,78.7500,82.4000,77.5200,81.8900,68743859
2019-07-19,79.8900,80.6100,78.7000,78.7000,77685670
2019-07-12,86.8200,87.4500,78.4500,79.5000,107843865
2019-07-05,86.5000,87.3000,84.0400,86.9000,102696649
2019-06-28,90.1000,90.3600,86.0300,86.0400,74501020
2019-06-21,85.3300,90.8700,83.6900,90.1100,102964960
2019-06-14,88.8000,89.4400,84.6600,85.1000,74553610
