timestamp,open,high,low,close,volume
2020-04-24,38.8000,40.4250,38.2550,39.1250,56785800
2020-04-17,40.0000,40.1500,37.8100,38.7300,53235853
2020-04-10,38.0700,40.5700,38.0100,39.8500,65536159
2020-04-03,35.2000,39.5750,35.0500,37.9200,108789800
2020-03-27,33.0800,37.0650,32.5550,35.7500,105997190
2020-03-20,34.3948,35.8550,31.2250,33.9550,68394315
2020-03-13,35.0900,40.6950,34.9600,34.9600,71720173
2020-03-06,41.4950,41.4950,37.6200,38.4150,97021200
2020-02-28,44.4000,45.2950,39.1600,39.9850,97723500
2020-02-21,45.6950,45.8500,44.5850,44.9000,44572100
2020-02-14,45.0850,46.1500,44.1200,45.6950,81935318
2020-02-07,44.2000,46.8650,43.6500,45.1300,119603843
2020-01-31,44.9900,45.8550,44.1100,44.9100,58516522
2020-01-24,47.1200,48.9200,44.0500,45.3500,83522292
2020-01-17,43.6150,47.4850,43.2900,47.0900,128641560
2020-01-10,42.4100,43.5000,41.8300,43.3450,45816442
2020-01-03,42.4850,42.8000,42.1750,42.5450,7272900
2019-12-30,42.2000,42.5700,41.9150,41.9500,8116500
2019-12-27,40.8000,42.2850,40.8000,42.1250,25475850
2019-12-20,41.5700,41.9000,40.7250,40.8000,63842900
2019-12-13,39.1500,41.6000,38.6900,41.6000,80357700
2019-12-06,39.0950,39.4350,37.8000,39.0600,62672000
2019-11-29,38.4400,39.0900,38.2600,38.9850,55227200
2019-11-22,38.0050,38.4550,37.5500,38.2500,41871800
2019-11-15,38.5000,38.9500,36.7700,37.9750,67054300
2019-11-08,37.1050,39.6550,36.9750,38.5950,50215200
2019-11-01,35.4900,38.0200,35.4550,37.0700,66450800
2019-10-25,36.5500,36.9400,35.1900,35.5500,50121743
2019-10-18,37.1500,37.5150,35.8650,36.5650,49633708
2019-10-11,37.1100,38.2450,36.4500,37.6100,55883203
2019-10-04,39.3000,39.4250,36.2600,37.0000,62033700
2019-09-27,40.8000,40.8000,38.7650,39.2000,35379100
2019-09-20,41.3900,41.5600,40.5450,40.5600,37209579
2019-09-13,41.3000,42.2000,40.6550,41.3150,48922808
2019-09-06,41.9000,42.0300,40.4300,41.4200,41405830
2019-08-30,38.6000,42.2718,38.5150,41.9000,40957133
2019-08-23,38.7000,39.0550,37.6400,38.9000,42739680
2019-08-16,40.5000,40.6750,37.9200,38.3750,59935300
2019-08-09,40.3400,41.0750,39.3150,40.3300,63072500
2019-08-02,43.5150,43.8000,40.3400,40.3400,63097900
2019-07-26,44.5000,45.0000,43.5100,43.5100,23365400
2019-07-19,44.6400,44.6950,43.6450,44.4850,30811800
2019-07-12,44.5000,45.1500,44.2150,44.4200,29717500
2019-07-05,45.4950,45.5600,43.7900,44.6250,48132331
2019-06-28,44.8750,46.1300,44.5450,44.9850,30691711
2019-06-21,46.7250,47.0150,44.4350,44.6800,54634600
2019-06-14,44.3900,46.8670,44.2500,46.6450,31484211
